# time[BJD] normflux normfluxerr
2458244.540154 1.000975 0.004079
2458244.540814 0.996385 0.004047
2458244.541475 0.992740 0.004016
2458244.542139 0.997513 0.004040
2458244.542802 0.990526 0.004009
2458244.543465 0.988356 0.003993
2458244.544126 0.994001 0.004016
2458244.544789 0.987565 0.003998
2458244.545465 0.996164 0.004056
2458244.546128 0.994631 0.004072
2458244.546789 0.993294 0.004081
2458244.547453 0.987934 0.004059
2458244.548105 0.986984 0.004045
2458244.548766 0.994415 0.004066
2458244.549428 0.986686 0.004021
2458244.550090 0.989975 0.004039
2458244.550753 0.990717 0.004053
2458244.551418 0.989468 0.004041
2458244.552078 0.988096 0.004042
2458244.552740 0.992125 0.004052
2458244.553402 0.991251 0.004047
2458244.554064 0.991235 0.004034
2458244.554726 0.985914 0.004010
2458244.555388 0.988080 0.004029
2458244.556049 0.994416 0.004051
2458244.556713 0.986912 0.004024
2458244.557474 0.982867 0.004004
2458244.558140 0.991995 0.004051
2458244.558803 0.989991 0.004051
2458244.559469 0.982348 0.004026
2458244.560132 0.989612 0.004063
2458244.560795 0.986346 0.004064
2458244.561461 0.984330 0.004051
2458244.562124 0.988581 0.004068
2458244.562784 0.988340 0.004069
2458244.563447 0.989744 0.004081
2458244.564111 0.982060 0.004054
2458244.564770 0.989809 0.004083
2458244.565432 0.991129 0.004087
2458244.566095 0.986022 0.004057
2458244.566757 0.988741 0.004084
2458244.567422 0.988377 0.004078
2458244.568080 0.993503 0.004089
2458244.568732 0.988442 0.004052
2458244.569395 0.995114 0.004084
2458244.570057 0.993379 0.004062
2458244.570719 0.988991 0.004054
2458244.571382 0.992054 0.004068
2458244.572042 0.993104 0.004056
2458244.572706 0.987706 0.004024
2458244.573367 0.992346 0.004047
2458244.574029 0.985056 0.004030
2458244.574693 0.978935 0.003996
2458244.575355 0.985308 0.004011
2458244.576018 0.982133 0.003999
2458244.576680 0.987490 0.004025
2458244.577344 0.986712 0.004029
2458244.578127 0.985399 0.004020
2458244.578912 0.982575 0.004003
2458244.579577 0.985049 0.004004
2458244.580240 0.990609 0.004020
2458244.580906 0.990544 0.004019
2458244.581568 0.987766 0.004013
2458244.582224 0.993738 0.004028
2458244.582887 0.993398 0.004027
2458244.583549 0.986895 0.003987
2458244.584212 0.988853 0.003987
2458244.584874 0.989945 0.003986
2458244.585536 0.996528 0.003991
2458244.586198 0.994371 0.003989
2458244.586931 0.988112 0.003996
2458244.587595 0.994381 0.004010
2458244.588257 0.989716 0.003973
2458244.588917 0.991118 0.003971
2458244.589579 0.996391 0.003997
2458244.590242 0.993556 0.003985
2458244.590997 0.997409 0.004022
2458244.591659 0.995974 0.004027
2458244.592321 0.990190 0.004021
2458244.592985 0.995246 0.004042
2458244.593648 0.993906 0.004044
2458244.594309 0.998369 0.004061
2458244.594972 0.994857 0.004037
2458244.595636 0.997466 0.004053
2458244.596297 0.992534 0.004036
2458244.596961 0.994160 0.004027
2458244.597624 0.997908 0.004043
2458244.598406 0.986354 0.003991
2458244.599069 0.990117 0.004007
2458244.599734 0.979825 0.003976
2458244.600397 0.995549 0.004050
2458244.601058 0.986096 0.004030
2458244.601723 1.000999 0.004101
2458244.602384 0.994896 0.004068
2458244.603036 0.998334 0.004089
2458244.603700 1.001332 0.004111
2458244.604362 1.001617 0.004123
2458244.605024 0.998543 0.004114
2458244.605688 1.002261 0.004114
2458244.606351 1.000938 0.004108
2458244.607013 1.001447 0.004121
2458244.607676 0.999986 0.004115
2458244.608338 1.006030 0.004141
2458244.609089 1.006086 0.004125
2458244.609754 1.003813 0.004123
2458244.610418 1.007223 0.004162
2458244.611080 1.005909 0.004175
2458244.611743 1.005875 0.004177
2458244.612407 1.011771 0.004218
2458244.613072 1.004493 0.004211
2458244.613732 1.009011 0.004228
2458244.614395 1.012340 0.004251
2458244.615056 1.009337 0.004259
2458244.615722 1.017366 0.004300
2458244.616385 1.002337 0.004240
2458244.617049 1.002562 0.004253
2458244.617713 0.996740 0.004236
2458244.618374 1.012019 0.004315
2458244.619137 1.012413 0.004340
2458244.619800 1.011498 0.004356
2458244.620462 1.009519 0.004369
2458244.621126 1.013258 0.004391
2458244.621789 1.013759 0.004392
2458244.622452 1.012599 0.004403
2458244.623114 1.014744 0.004410
2458244.623777 1.007797 0.004391
2458244.624442 1.006256 0.004385
2458244.625103 1.015243 0.004443
2458244.625764 1.013897 0.004434
2458244.626429 1.015671 0.004443
2458244.627091 1.015647 0.004449
2458244.627856 1.018771 0.004485
2458244.628517 1.013056 0.004452
2458244.629182 1.007489 0.004433
2458244.629844 1.012374 0.004457
2458244.630507 1.012955 0.004481
2458244.631163 1.021047 0.004536
2458244.631820 1.022843 0.004542
2458244.632482 1.018656 0.004551
2458244.633144 1.022525 0.004597
2458244.633807 1.020707 0.004600
2458244.634472 1.019384 0.004613
2458244.635135 1.014016 0.004592
2458244.635796 1.004075 0.004555
2458244.636457 0.980915 0.004471
2458244.637214 1.030258 0.004703
2458244.637877 1.016682 0.004642
2458244.638537 1.019748 0.004680
2458244.639203 1.028351 0.004745
2458244.639864 1.029452 0.004770
2458244.640525 1.026890 0.004750
2458244.641192 1.027049 0.004774
2458244.641854 1.029732 0.004804
2458244.642519 1.024740 0.004789
2458244.643185 1.028049 0.004828
2458244.643848 1.027061 0.004849
2458244.644623 1.023107 0.004846
2458244.645286 1.031328 0.004889
2458244.645950 1.022288 0.004904
2458244.646612 1.025194 0.004906
2458244.647274 1.026719 0.004951
2458244.647935 1.016894 0.004931
2458244.648599 1.005371 0.004877
2458244.649260 0.990291 0.004832
2458244.649923 0.980421 0.004813
2458244.650585 1.010651 0.004980
2458244.651250 1.018805 0.005053
2458244.652010 1.019581 0.005072
2458244.652788 1.015712 0.005082
2458244.653451 1.022293 0.005146
2458244.654235 1.011371 0.005132
2458244.654899 0.996041 0.005094
2458244.655561 1.000285 0.005149
2458244.656338 1.006901 0.005209
2458244.657000 1.016113 0.005278
2458244.657664 1.010955 0.005271
2458244.658324 1.008421 0.005267
2458244.659117 0.997063 0.005245
2458244.659780 0.982747 0.005206
2458244.660440 0.990562 0.005287
2458244.661105 1.000000 0.005384
2458244.661766 0.992893 0.005371
2458244.662428 0.996546 0.005423
2458244.663092 0.991426 0.005426
2458244.663755 1.004658 0.005526
2458244.664419 1.008800 0.005584
2458244.665082 1.010010 0.005629
2458244.665743 1.005536 0.005643
2458244.666506 1.007106 0.005723
2458244.667158 1.010709 0.005803
2458244.667824 1.015669 0.005928
2458244.668489 0.995817 0.005955
2458244.669150 0.995791 0.006119
2458244.669811 0.988959 0.006090
2458244.670474 0.994844 0.006307
2458244.671137 0.993238 0.006481
2458244.671799 0.737136 0.004777
2458244.672447 0.837466 0.005241
2458244.673110 0.829183 0.005124
2458244.673776 0.972771 0.006341
2458244.674426 0.598217 0.004102
2458244.675724 0.625665 0.004378
2458245.454539 1.010390 0.016863
2458245.455197 0.995242 0.015386
2458245.455856 1.012498 0.014496
2458245.456609 0.993909 0.013059
2458245.457268 1.006467 0.012278
2458245.457927 1.003439 0.011378
2458245.458586 1.012466 0.010686
2458245.459244 1.009715 0.009928
2458245.459904 1.009800 0.009263
2458245.460561 1.013096 0.008699
2458245.461322 1.013703 0.008085
2458245.461980 1.014037 0.007622
2458245.462633 1.009770 0.007185
2458245.463293 1.008185 0.006801
2458245.463952 1.015852 0.006544
2458245.464702 1.010273 0.006203
2458245.465361 1.007560 0.005934
2458245.466020 1.014073 0.005761
2458245.466679 1.014038 0.005595
2458245.467337 1.011360 0.005451
2458245.467996 1.017901 0.005342
2458245.468654 1.013841 0.005235
2458245.469315 1.015818 0.005166
2458245.469967 1.025404 0.005168
2458245.470627 1.016868 0.005069
2458245.471286 1.011863 0.005017
2458245.472038 1.017020 0.005008
2458245.472695 1.023082 0.005021
2458245.473355 1.022683 0.005003
2458245.474014 1.029072 0.004986
2458245.474675 1.021384 0.004935
2458245.475332 1.021269 0.004938
2458245.475993 1.018133 0.004921
2458245.476653 1.019207 0.004897
2458245.477312 1.017416 0.004869
2458245.478090 1.023169 0.004902
2458245.478753 1.024381 0.004899
2458245.479411 1.027801 0.004916
2458245.480073 1.028536 0.004915
2458245.480731 1.020719 0.004869
2458245.481391 1.023630 0.004860
2458245.482046 1.028974 0.004881
2458245.482706 1.023004 0.004856
2458245.483364 1.028646 0.004868
2458245.484024 1.024621 0.004846
2458245.484683 1.029581 0.004858
2458245.485342 1.029237 0.004841
2458245.486001 1.030442 0.004850
2458245.486660 1.024245 0.004814
2458245.487319 1.025166 0.004810
2458245.487978 1.023729 0.004801
2458245.488641 1.031725 0.004827
2458245.489300 1.022465 0.004793
2458245.489960 1.026088 0.004807
2458245.490621 1.025740 0.004797
2458245.491283 1.031589 0.004830
2458245.491943 1.027418 0.004819
2458245.492602 1.027367 0.004837
2458245.493260 1.028451 0.004861
2458245.493920 1.023564 0.004850
2458245.494579 1.028141 0.004863
2458245.495238 1.031540 0.004883
2458245.495900 1.029262 0.004856
2458245.496560 1.032224 0.004878
2458245.497219 1.025243 0.004823
2458245.497877 1.020948 0.004783
2458245.498537 1.032677 0.004810
2458245.499195 1.029542 0.004801
2458245.499849 1.027207 0.004802
2458245.500628 1.024543 0.004792
2458245.501286 1.036156 0.004860
2458245.501945 1.027881 0.004829
2458245.502604 1.031170 0.004820
2458245.503266 1.026002 0.004786
2458245.503931 1.025898 0.004809
2458245.504594 1.027502 0.004815
2458245.505257 1.025585 0.004790
2458245.505921 1.025959 0.004801
2458245.506582 1.032527 0.004835
2458245.507246 1.028431 0.004838
2458245.507907 1.031903 0.004858
2458245.508571 1.026466 0.004829
2458245.509233 1.035182 0.004852
2458245.509898 1.027122 0.004808
2458245.510562 1.030977 0.004859
2458245.511225 1.029416 0.004857
2458245.511887 1.033015 0.004883
2458245.512551 1.022443 0.004819
2458245.513212 1.027759 0.004859
2458245.513872 1.030778 0.004874
2458245.514534 1.024036 0.004855
2458245.515188 1.030233 0.004888
2458245.515849 1.026737 0.004869
2458245.516510 1.026837 0.004894
2458245.517172 1.032464 0.004910
2458245.517835 1.032034 0.004881
2458245.518497 1.030474 0.004865
2458245.519165 1.027471 0.004882
2458245.519830 1.033423 0.004921
2458245.520493 1.023877 0.004853
2458245.521155 1.025059 0.004839
2458245.521819 1.031063 0.004874
2458245.522482 1.023986 0.004863
2458245.523145 1.029502 0.004905
2458245.523797 1.024911 0.004865
2458245.524459 1.026734 0.004858
2458245.525123 1.026226 0.004844
2458245.525784 1.029439 0.004845
2458245.526543 1.021307 0.004828
2458245.527208 1.021088 0.004826
2458245.527870 1.026616 0.004846
2458245.528533 1.024204 0.004821
2458245.529195 1.018729 0.004776
2458245.529858 1.023258 0.004785
2458245.530519 1.027192 0.004817
2458245.531176 1.021238 0.004776
2458245.531839 1.025855 0.004781
2458245.532502 1.022411 0.004758
2458245.533164 1.018850 0.004748
2458245.533826 1.016950 0.004750
2458245.534488 1.026792 0.004780
2458245.535150 1.020349 0.004765
2458245.535910 1.020835 0.004735
2458245.536570 1.016562 0.004712
2458245.537234 1.019254 0.004730
2458245.537897 1.024802 0.004732
2458245.538562 1.020079 0.004698
2458245.539227 1.015399 0.004676
2458245.539889 1.018795 0.004697
2458245.540552 1.016947 0.004686
2458245.541213 1.012097 0.004694
2458245.541875 1.020496 0.004699
2458245.542537 1.013810 0.004663
2458245.543199 1.016977 0.004726
2458245.543860 1.018363 0.004721
2458245.544522 1.014801 0.004721
2458245.545220 1.015946 0.004727
2458245.545883 1.016891 0.004732
2458245.546546 1.010852 0.004705
2458245.547207 1.013121 0.004729
2458245.547870 1.015238 0.004734
2458245.548529 1.014607 0.004732
2458245.549192 1.008629 0.004727
2458245.549954 1.013572 0.004723
2458245.550616 1.012607 0.004726
2458245.551279 1.010296 0.004716
2458245.552038 1.010110 0.004729
2458245.552700 1.009216 0.004727
2458245.553363 1.007338 0.004721
2458245.554026 1.004784 0.004709
2458245.554688 1.011881 0.004753
2458245.555355 1.013094 0.004780
2458245.556017 1.002600 0.004723
2458245.556682 1.008684 0.004727
2458245.557345 1.005555 0.004724
2458245.558009 1.004371 0.004731
2458245.558671 1.004142 0.004676
2458245.559335 1.005517 0.004690
2458245.560089 1.003871 0.004665
2458245.560753 1.007196 0.004710
2458245.561415 0.998821 0.004673
2458245.562077 1.001745 0.004697
2458245.562738 1.000549 0.004667
2458245.563401 1.000186 0.004690
2458245.564063 0.999095 0.004703
2458245.564715 1.001242 0.004715
2458245.565376 1.001962 0.004723
2458245.566040 1.000856 0.004751
2458245.566703 0.999643 0.004771
2458245.567365 1.003784 0.004810
2458245.568027 1.006696 0.004847
2458245.568684 0.994793 0.004779
2458245.569336 0.994906 0.004797
2458245.569999 0.998173 0.004798
2458245.570661 0.996035 0.004785
2458245.571324 1.000000 0.004801
2458245.571987 0.992898 0.004784
2458245.572652 0.997104 0.004825
2458245.573317 0.991352 0.004795
2458245.574101 0.995126 0.004808
2458245.574760 0.988412 0.004790
2458245.575422 0.992958 0.004811
2458245.576081 0.991230 0.004816
2458245.576745 0.982531 0.004789
2458245.577409 0.994329 0.004859
2458245.578071 0.989273 0.004849
2458245.578734 0.990128 0.004855
2458245.579397 0.994019 0.004887
2458245.580059 0.987531 0.004850
2458245.580723 0.998593 0.004896
2458245.581386 0.992071 0.004854
2458245.582052 0.995331 0.004856
2458245.582807 0.995991 0.004889
2458245.583468 0.990130 0.004855
2458245.584131 0.995206 0.004897
2458245.584794 0.997141 0.004949
2458245.585458 0.993974 0.004935
2458245.586122 0.989641 0.004892
2458245.586783 0.995493 0.004920
2458245.587447 0.990472 0.004932
2458245.588111 0.990024 0.004947
2458245.588774 0.998294 0.004986
2458245.589438 0.990770 0.004953
2458245.590104 0.994944 0.004984
2458245.590767 0.995466 0.004981
2458245.591429 0.994845 0.004978
2458245.592091 0.986048 0.004958
2458245.592756 0.985613 0.004952
2458245.593532 0.989581 0.004975
2458245.594196 0.992769 0.005039
2458245.594861 0.995309 0.005040
2458245.595525 0.988652 0.004982
2458245.596190 0.989372 0.004980
2458245.596854 0.992132 0.004992
2458245.597516 0.992095 0.005021
2458245.598179 0.988649 0.005010
2458245.598841 0.995571 0.005028
2458245.599504 0.986991 0.004990
2458245.600166 0.994198 0.005035
2458245.600829 0.994236 0.005024
2458245.601493 0.991393 0.005006
2458245.602155 0.999809 0.005042
2458245.602816 0.993067 0.005012
2458245.603478 0.990754 0.005029
2458245.604263 0.994761 0.005078
2458245.604925 0.989500 0.005048
2458245.605588 0.995884 0.005085
2458245.606251 0.991123 0.005065
2458245.606913 0.995947 0.005055
2458245.607574 0.992543 0.005037
2458245.608235 0.989382 0.005016
2458245.608898 0.997498 0.005063
2458245.609560 0.986686 0.004977
2458245.610321 0.989265 0.004962
2458245.610986 0.996989 0.004981
2458245.611649 0.996283 0.004985
2458245.612310 0.996935 0.004989
2458245.612973 0.996465 0.004967
2458245.613636 0.994227 0.004989
2458245.614297 0.990856 0.004966
2458245.615077 0.992929 0.004981
2458245.615740 0.996394 0.004990
2458245.616401 0.995738 0.004973
2458245.617063 0.988442 0.004932
2458245.617728 0.994931 0.004949
2458245.618391 0.990888 0.004938
2458245.619054 0.998209 0.004988
2458245.619718 0.992940 0.004984
2458245.620381 0.996834 0.005019
2458245.621047 0.990226 0.004985
2458245.621710 0.990405 0.005003
2458245.622361 0.989746 0.005012
2458245.623022 0.993170 0.005063
2458245.623684 0.987665 0.005056
2458245.624346 0.993196 0.005102
2458245.625004 0.987808 0.005071
2458245.625667 0.992657 0.005131
2458245.626330 0.989546 0.005121
2458245.626994 0.986283 0.005141
2458245.627658 0.990640 0.005161
2458245.628320 0.993517 0.005183
2458245.628982 0.991548 0.005165
2458245.629737 0.986863 0.005135
2458245.630400 0.995691 0.005194
2458245.631063 0.996028 0.005209
2458245.631725 0.985727 0.005181
2458245.632388 0.988095 0.005205
2458245.633053 0.990867 0.005215
2458245.633714 0.976679 0.005141
2458245.634380 0.986532 0.005210
2458245.635047 0.989731 0.005225
2458245.635712 0.985664 0.005223
2458245.636372 0.989177 0.005252
2458245.637036 0.986464 0.005250
2458245.637699 0.981321 0.005234
2458245.638453 0.987512 0.005278
2458245.639114 0.986272 0.005295
2458245.639777 0.984252 0.005291
2458245.640442 0.986096 0.005316
2458245.641105 0.980122 0.005307
2458245.641767 0.985273 0.005387
2458245.642543 0.979042 0.005364
2458245.643206 0.981660 0.005394
2458245.643868 0.979408 0.005399
2458245.644529 0.978118 0.005408
2458245.645191 0.989126 0.005471
2458245.645853 0.987179 0.005456
2458245.646613 0.987116 0.005454
2458245.647276 0.987901 0.005473
2458245.647940 0.988733 0.005469
2458245.648603 0.984297 0.005443
2458245.649264 0.983184 0.005475
2458245.649926 0.983082 0.005506
2458245.650588 0.983568 0.005540
2458245.651250 0.982102 0.005560
2458245.651913 0.979415 0.005579
2458245.652577 0.976478 0.005564
2458245.653242 0.985920 0.005645
2458245.653905 0.985662 0.005658
2458245.654666 0.986182 0.005666
2458245.655329 0.983033 0.005666
2458245.655986 0.980304 0.005665
2458245.656650 0.987410 0.005725
2458245.657314 0.974549 0.005719
2458245.657978 0.976383 0.005762
2458245.658641 0.974670 0.005766
2458245.659304 0.979885 0.005835
2458245.659967 0.982525 0.005902
2458245.660627 0.984707 0.005887
2458245.661291 0.985605 0.005973
2458245.661954 0.986495 0.006074
2458245.662616 0.998829 0.006144
2458245.663278 0.984236 0.006054
2458245.663941 0.982522 0.006119
2458245.664604 0.988803 0.006237
2458245.665266 0.990220 0.006235
2458245.665928 0.978135 0.006160
2458245.666593 0.994134 0.006366
2458245.667254 0.992913 0.006413
2458245.668013 0.992693 0.006347
2458245.668677 0.995517 0.006494
2458245.669340 0.991562 0.006510
2458245.669998 0.992076 0.006491
2458245.670660 0.986490 0.006568
2458245.671322 0.998505 0.006644
2458245.671986 0.992131 0.006659
2458245.672648 0.997496 0.006831
2458245.673309 0.996836 0.006790
2458245.673975 0.986342 0.006837
2458245.674639 0.998734 0.006997
2458245.675303 0.990880 0.006927
2458245.675967 0.994121 0.007067
2458245.676628 1.002289 0.007173
2458245.677292 0.990988 0.007104
2458245.677954 0.995343 0.007262
2459297.348736 1.016034 0.003496
2459297.349858 1.013740 0.003415
2459297.350983 1.013434 0.003362
2459297.352103 1.010588 0.003307
2459297.353220 1.010836 0.003269
