TESSID,RA,dec
382189163,81.425206,-55.655481
382189406,81.484435,-56.310256
382189542,81.331457,-56.712675
382189886,81.409368,-57.717082
382190230,81.352938,-58.763428
382190255,81.334765,-58.839278
382190257,81.402156,-58.841827
382198164,81.442525,-59.253054
382198184,81.320871,-59.308213
382198502,81.656602,-59.691036
382198579,81.665503,-59.463741
382198673,81.563427,-59.192543
382198789,81.580278,-58.912519
382198859,81.689183,-58.717292
382198917,81.517878,-58.561442
382199165,81.520723,-57.802979
382199496,81.552529,-56.866477
382199661,81.694187,-56.399830
382200050,81.549384,-55.425452
382200069,81.604678,-55.385869
382201238,81.899449,-55.688902
382201576,81.810627,-56.636348
382201998,81.841388,-57.736015
382202262,81.790197,-58.520406
382243958,81.899852,-59.129326
382244430,81.969970,-59.418070
382244461,81.954376,-59.353427
382244584,81.987169,-58.997769
382244656,82.003577,-58.810767
382244825,82.088179,-58.285278
382244898,82.075433,-58.113331
382244912,82.053178,-58.085336
382245063,82.052676,-57.666505
382245461,81.947782,-56.528054
382245506,82.010543,-56.419404
382245852,81.990216,-55.379036
382246809,82.327502,-55.256352
382246984,82.327445,-55.776845
382247276,82.255095,-56.552704
382247321,82.124976,-56.687226
382256404,82.503646,-59.739331
382256692,82.369104,-58.912829
382256774,82.416496,-58.624971
382256863,82.345467,-58.386251
382257055,82.364109,-57.849278
382257287,82.392356,-57.221597
382257374,82.420321,-57.008680
382257378,82.339331,-57.001821
382257503,82.484310,-56.639096
382257554,82.339380,-56.487254
382257632,82.449600,-56.222557
382257670,82.373937,-56.110677
382257922,82.428883,-55.499221
382258929,82.597698,-55.100630
382258935,82.600058,-55.133487
382258948,82.568581,-55.180055
382259037,82.644105,-55.404596
382259125,82.735839,-55.615785
382259360,82.613228,-56.248785
382259542,82.731872,-56.778893
382259669,82.686362,-57.160050
382259746,82.567870,-57.387933
382259748,82.662964,-57.391974
382260143,82.542119,-58.543404
382260163,82.705530,-58.575907
382260242,82.654763,-58.814299
382260314,82.536745,-58.982210
382265683,82.585177,-59.828783
382265694,82.621589,-59.867527
382265883,82.807649,-59.463333
382265960,82.837831,-59.280146
382266319,82.847106,-58.202602
382266332,82.824133,-58.168011
382266537,82.861075,-57.591345
382266748,82.946790,-56.970915
382266843,82.906745,-56.716614
382266875,82.791906,-56.615340
382267243,82.939251,-55.474630
382268257,83.042188,-55.225678
382268453,82.969965,-55.784065
382268604,82.999768,-56.235234
382268851,83.111654,-56.954576
382269723,83.000919,-59.580696
382301971,83.356591,-59.564999
382302216,83.345026,-58.822007
382302322,83.176692,-58.431353
382302446,83.154568,-58.054990
382302748,83.336389,-57.136397
382303117,83.278271,-56.064827
382303178,83.356627,-55.897301
382303398,83.216685,-55.252084
382435970,117.149559,-65.279429
382435992,117.197601,-65.245452
382436104,117.160755,-65.078878
382436277,117.142544,-64.822556
382437030,117.233763,-63.735197
382437043,117.215069,-63.720243
382437243,117.180721,-63.458733
382437266,117.168565,-63.440245
382437550,117.256802,-63.089955
382517206,117.368015,-63.377763
382517621,117.603749,-63.872256
382517717,117.596654,-64.003853
382517745,117.452114,-64.042389
382517844,117.406044,-64.148347
382517990,117.436188,-64.308411
382518318,117.543833,-64.771682
382518485,117.503719,-64.985513
382518753,117.556245,-65.358860
382519151,117.442122,-65.905107
382519218,117.675345,-65.887827
382520415,117.659905,-64.394514
382526379,117.810905,-64.208371
382571736,118.112832,-65.687486
382571904,118.221494,-65.467297
382572066,118.254640,-65.276581
382572536,118.312277,-64.698423
382572696,118.226591,-64.471007
382572744,118.294813,-64.406394
382572796,118.236160,-64.352933
382625936,118.549877,-64.525324
382626661,118.569625,-65.441550
382627751,118.776382,-65.010643
38426615,60.766360,-65.327719
38461375,61.312568,-64.502869
38461400,61.137896,-64.576448
38461453,61.180114,-64.809147
38461578,61.233800,-65.217424
38461594,61.088771,-65.253598
38461760,61.240227,-65.745376
38461869,61.501595,-65.837889
38461883,61.348657,-65.790480
38462360,61.405649,-64.283277
38468621,61.696051,-64.390510
38468778,61.641410,-64.831691
38468952,61.708607,-65.407075
38469670,61.840129,-64.222352
38469787,61.936984,-63.843018
38469800,62.039155,-63.792665
38508395,62.134789,-63.789865
38508526,62.103168,-64.307161
38508639,62.250054,-64.660774
38508644,62.265933,-64.701422
38508792,62.288195,-65.300915
38508884,62.180188,-65.591952
38509610,62.388365,-63.798241
38515801,62.551508,-63.856126
38515807,62.758779,-63.879323
38515890,62.554154,-64.094339
38516117,62.645701,-64.797461
38516149,62.654089,-64.910350
38516184,62.556616,-65.042060
38516267,62.590850,-65.330413
38516338,62.639296,-65.569381
38516487,62.837179,-65.822819
38516573,62.967375,-65.526746
38516712,62.948327,-65.032252
38517036,62.976822,-63.999462
38517360,62.948398,-63.217499
38517451,62.938172,-62.994133
38570700,63.139110,-63.463284
38570890,63.082068,-63.976305
38570936,63.150284,-64.113558
38570985,63.157945,-64.255024
38570991,63.051972,-64.273223
38571020,63.199144,-64.347571
38571276,63.146491,-65.124044
38571641,63.262934,-65.613280
38571898,63.425325,-64.832234
38572209,63.397164,-63.900537
38572532,63.379490,-62.951212
38574307,63.606185,-62.473860
38574566,63.529619,-63.239793
38583375,63.591774,-64.967695
38583513,63.525820,-65.414775
38583537,63.726063,-65.488941
38583597,63.510065,-65.661899
38584424,63.767191,-63.876272
38584634,63.766966,-63.273442
38584652,63.981629,-63.212207
38584697,63.924212,-63.029819
38584748,63.978394,-62.873501
38584843,63.915777,-62.582698
38586707,64.049921,-62.876734
38586793,64.162758,-63.151365
38586863,64.205045,-63.334790
38587180,64.163871,-64.315568
38587266,64.205550,-64.519574
38587275,64.161582,-64.553611
38587506,64.141071,-65.147724
38587665,64.205949,-65.629801
38587771,64.140891,-65.911371
38600500,64.199903,-65.786550
38600576,64.430593,-65.710006
38600923,64.300867,-65.183701
38600988,64.377297,-65.078984
38601032,64.375762,-64.979853
38601045,64.419208,-64.968729
38601129,64.459468,-64.850924
38601162,64.281800,-64.805626
38601519,64.239851,-64.297890
38601557,64.345263,-64.265956
38601999,64.308274,-63.673377
38602091,64.379154,-63.559720
38602274,64.374863,-63.306447
38602305,64.417799,-63.255413
38602307,64.417932,-63.254391
38602419,64.322430,-63.096150
38602516,64.295660,-62.986809
38603252,64.434629,-62.011726
38607298,64.639557,-63.425157
38608850,64.623937,-65.347434
38608863,64.606735,-65.356620
38608928,64.543142,-65.439612
38608953,64.576771,-65.473575
38609021,64.584119,-65.559179
38609673,64.953271,-65.454871
38610352,64.725311,-64.591162
38631826,64.899991,-63.921352
38632461,64.917676,-62.020250
38632639,64.888440,-61.507931
38633847,65.128741,-62.111506
38634014,65.010501,-62.548647
38634033,65.081652,-62.611395
38634087,64.975073,-62.764251
38634217,65.079153,-63.173790
38634352,65.040116,-63.625313
38634401,65.085398,-63.783719
38634453,65.155782,-63.919541
38634572,65.135155,-64.282669
38634757,65.008001,-64.799557
38634770,65.048981,-64.832744
38634790,65.129851,-64.889926
38634797,65.004292,-64.907176
38634946,65.068527,-65.271399
38635141,65.003418,-65.894944
38635211,65.268245,-65.835387
38635641,65.217220,-64.554567
38635741,65.383424,-64.228559
38635760,65.314618,-64.180840
38635856,65.289101,-63.900063
38635906,65.267261,-63.770634
38636088,65.366343,-63.184252
38678832,65.389717,-62.252304
38678868,65.404887,-62.121910
38678870,65.204482,-62.120089
38678931,65.287494,-61.907365
38679011,65.284835,-61.647473
38679058,65.324573,-61.506390
38680066,65.676082,-61.417293
38680102,65.473024,-61.536075
38680132,65.678098,-61.632785
38680230,65.527292,-61.915510
38680567,65.531396,-62.938514
38680691,65.463679,-63.272144
38680704,65.665897,-63.307033
38680734,65.472191,-63.386388
38681159,65.451462,-64.457189
38681518,65.676198,-65.575633
38681528,65.486111,-65.602817
38682021,65.766617,-64.836103
38682119,65.831300,-64.605800
38682820,65.874720,-62.582372
38682823,65.872508,-62.577521
38682841,65.712573,-62.520021
38682869,65.915830,-62.427644
38696355,66.074126,-60.883879
38696692,66.083352,-61.993921
38696807,66.035103,-62.347071
38696814,65.940446,-62.367807
38696864,65.955291,-62.521774
38696898,66.044093,-62.644404
38697111,65.973502,-63.298772
38697401,65.961436,-64.159743
38697411,66.063570,-64.187285
38697412,66.054054,-64.189371
38697444,66.054460,-64.264476
38697821,66.102570,-65.373017
38698083,66.365259,-65.812687
38698669,66.335500,-64.137635
38698692,66.288130,-64.080071
38698751,66.377912,-63.930011
38699083,66.200821,-63.036005
38699405,66.393007,-62.080298
38699470,66.209269,-61.863356
38699486,66.359856,-61.815851
38699545,66.302977,-61.622088
38699578,66.391017,-61.477214
38699658,66.272237,-61.238191
38699825,66.397545,-60.756915
38707423,66.543665,-60.742964
38707482,66.431999,-60.923497
38707715,66.637552,-61.614360
38707757,66.558153,-61.731823
38707769,66.588694,-61.774394
38707774,66.514251,-61.791360
38707949,66.445006,-62.265892
38708024,66.460515,-62.496121
38708042,66.505364,-62.550220
38708544,66.615202,-64.026453
38708934,66.558149,-65.172829
38709037,66.415098,-65.442501
38709082,66.621415,-65.583501
38709256,66.665595,-65.811298
38709288,66.767714,-65.731048
38709334,66.880137,-65.582751
38709365,66.715953,-65.493134
38709845,66.790129,-64.140166
38709988,66.659055,-63.751606
38710183,66.893687,-63.179073
38710225,66.738438,-63.078647
38710712,66.782640,-61.712174
38711015,66.863827,-60.829880
38711022,66.830113,-60.811494
38711031,66.668793,-60.794727
38711529,67.049987,-60.359427
38711559,67.020107,-60.478507
38711614,66.933574,-60.628337
38711637,66.938742,-60.702880
38711685,67.132657,-60.821109
38759499,66.984770,-61.807899
38759601,67.137427,-62.064080
38759628,67.023763,-62.156982
38759751,66.941786,-62.521202
38760605,67.044024,-64.865259
38760712,66.940722,-65.188285
38760820,67.116376,-65.479601
38760904,67.088699,-65.711890
38761335,67.202256,-65.012328
38761384,67.238022,-64.902661
38761440,67.345582,-64.739160
38761624,67.222162,-64.213283
38761730,67.315724,-63.906284
38761739,67.227756,-63.889038
38762657,67.352260,-61.218752
38762664,67.170837,-61.200163
38763021,67.319159,-60.268244
38763180,67.451781,-60.041972
38763320,67.543076,-60.437732
38763326,67.507395,-60.443822
38763343,67.609047,-60.471804
38763953,67.563162,-62.213484
38764156,67.501393,-62.828007
388106228,62.710942,-67.716312
388106446,62.594343,-68.449964
388106740,62.711798,-69.413259
388106759,62.854241,-69.474939
388106831,62.741047,-69.719913
388107335,62.583951,-71.344043
388107420,62.656376,-71.691566
38810787,67.534493,-63.393390
38811269,67.447832,-64.795003
38811498,67.387154,-65.377559
38811785,67.839443,-65.765971
38811794,67.790496,-65.751007
38811979,67.724859,-65.257660
38812501,67.685581,-64.000941
38812653,67.653203,-63.607964
388128003,63.669513,-71.458493
388128190,63.704487,-70.842873
388128272,63.489988,-70.590988
388128308,63.727661,-70.494565
388128331,63.505269,-70.423225
388128620,63.597105,-69.545323
388128644,63.499086,-69.478718
38812902,67.783057,-62.981000
388129029,63.710867,-68.236093
388129049,63.745459,-68.176089
388129187,63.481810,-67.709493
388129372,63.609398,-67.160171
388129392,63.567526,-67.110623
388129475,63.650717,-66.827806
388129477,63.529484,-66.823040
388129478,63.536356,-66.822629
388129489,63.589405,-66.790552
388129500,63.539583,-66.745554
388129622,63.634019,-66.365172
388129781,65.254189,-65.998028
388129814,65.524287,-66.106460
388129844,65.308123,-66.207945
388129878,65.382187,-66.312616
388130026,65.528542,-66.847418
388130067,65.468890,-66.985114
388130108,65.537715,-67.100148
388130306,65.465900,-67.659600
388130395,65.299323,-67.910217
388130597,65.467847,-68.452718
388130663,65.270126,-68.628857
388130817,65.522666,-68.974489
388130838,65.274602,-69.054813
38813099,67.848040,-62.511683
388131027,65.361388,-69.615674
388131109,65.412313,-69.869870
388131289,65.365708,-70.388495
38813141,67.694130,-62.379357
388131435,65.527785,-70.812751
388131463,65.242275,-70.918302
388131593,65.347783,-71.284257
388131734,65.322561,-71.665268
38813192,67.823788,-62.253408
38813258,67.762237,-62.059212
38813309,67.677416,-61.905635
38813375,67.819267,-61.711136
38813530,67.631059,-61.411765
38813866,67.740838,-60.652271
38813997,67.679054,-60.306250
38814359,68.116197,-60.572550
38814527,68.047247,-61.020237
38814531,67.983047,-61.034762
38814733,67.954001,-61.501667
38815181,68.022702,-62.685146
38815302,67.877064,-62.929848
38815338,67.948442,-63.022004
38815522,67.885739,-63.466138
388180258,105.570437,-72.085744
388180413,105.757728,-72.315512
388180910,105.559801,-73.157464
388180971,105.542660,-73.255820
388181293,105.785196,-73.837223
388181303,105.588702,-73.849573
388181597,105.578362,-74.376059
388181837,105.583200,-74.814238
388182039,105.648416,-75.147713
388182341,105.739816,-75.749778
388182591,105.646329,-76.259090
388202153,100.452998,-77.971962
388202207,100.386918,-78.045896
38824218,68.069013,-64.124958
38824311,67.906246,-64.337264
38824355,67.975267,-64.445844
38824365,68.003555,-64.472404
38824524,67.974177,-64.871095
38825084,68.261650,-65.653922
38825397,68.121581,-64.853413
38826026,68.153545,-63.256348
38826578,68.297896,-61.912073
38827042,68.305417,-60.676499
38827175,68.121273,-60.312028
38827449,68.406753,-60.209747
38827910,68.485408,-61.487940
38828272,68.485857,-62.147144
38828284,68.491193,-62.175856
38828538,68.391456,-62.823677
38828707,68.518181,-63.265784
38828734,68.556762,-63.311253
38828908,68.509012,-63.743922
38841851,68.390692,-64.034990
38842265,68.596635,-65.056259
38842601,68.557148,-65.875978
38842861,68.738789,-65.431444
38843381,68.687734,-64.080983
38843695,68.724839,-63.235832
38843897,68.729531,-62.700736
38843964,68.759448,-62.549675
38844268,68.752703,-61.747126
38844392,68.742000,-61.434236
38844454,68.632823,-61.217823
38844504,68.667074,-61.093631
38844604,68.639850,-60.802790
38845463,68.951658,-61.360097
38845575,68.899911,-61.662265
38846146,68.995473,-63.172664
38846386,69.061997,-63.709356
38846471,68.881424,-63.916167
38846515,68.959732,-64.027040
38846531,68.865484,-64.095782
38875458,68.935756,-64.109406
38876195,69.031863,-65.865932
38876751,69.322182,-64.844860
38877461,69.233787,-63.016624
38877496,69.172264,-62.914976
38877648,69.269397,-62.429916
38877693,69.189343,-62.077480
38878468,69.250009,-61.302046
38905525,69.264638,-60.666808
38905722,69.282854,-60.132654
38905773,69.183875,-60.017039
38906917,69.372277,-62.994048
38907043,69.330939,-63.379421
38907182,69.506503,-63.747235
38907305,69.544835,-64.064058
38907321,69.367608,-64.101963
38907328,69.390199,-64.122352
38907513,69.434416,-64.654645
38908033,69.565443,-65.739698
38908257,69.618393,-65.708268
38908399,69.593336,-65.416000
38908689,69.601465,-64.834196
38908752,69.720949,-64.710512
38908780,69.616961,-64.640905
38908849,69.776413,-64.493138
38908923,69.603158,-64.287020
38909083,69.664545,-63.897951
38909096,69.724347,-63.857399
38909361,69.774389,-63.179476
38909487,69.779233,-62.873084
38909490,69.671926,-62.855290
38909532,69.722659,-62.761055
38909586,69.576695,-62.627810
38909679,69.705323,-62.378535
38909740,69.592298,-62.179417
389320176,85.625618,-71.489643
389320701,85.801625,-71.341823
389325251,85.800861,-70.292261
389363675,85.564054,-69.222420
389363695,85.537533,-69.216694
389365531,85.801278,-68.593272
389366679,85.744485,-68.092832
389368692,85.673630,-67.138872
389369718,85.730156,-66.538248
389371332,86.019371,-66.359249
389371996,86.079905,-66.754032
38939275,69.650950,-61.343384
38939497,69.630925,-60.766209
38939536,69.812042,-60.648312
38939558,69.600156,-60.601317
38939585,69.616330,-60.480621
38940036,69.869074,-60.612652
38940308,70.036583,-61.413280
38940539,69.901543,-62.032398
38940996,70.023825,-62.254174
38941401,69.963713,-63.357626
38941452,69.997745,-63.494253
38941604,69.892272,-63.884068
38941653,70.017934,-64.053322
38942330,69.867172,-65.542100
38942483,69.836137,-65.848802
