# time[BJD] normflux normfluxerr quarter
2456326.817235 0.993611 0.000357 16
2456326.837668 0.992834 0.000357 16
2456326.858102 0.992999 0.000357 16
2456326.878535 0.994325 0.000357 16
2456326.898968 0.994144 0.000357 16
2456326.919401 0.993890 0.000357 16
2456326.939835 0.993202 0.000357 16
2456326.960268 0.993787 0.000357 16
2456326.980701 0.993701 0.000357 16
2456327.001135 0.993915 0.000357 16
2456327.021568 0.993887 0.000357 16
2456327.042001 0.992986 0.000357 16
2456327.062434 0.993742 0.000357 16
2456327.082868 0.994279 0.000357 16
2456327.103301 0.993625 0.000357 16
2456327.123734 0.993796 0.000357 16
2456327.144168 0.993951 0.000357 16
2456327.164601 0.994584 0.000357 16
2456327.185034 0.994150 0.000357 16
2456327.205467 0.994481 0.000357 16
2456327.225901 0.994587 0.000357 16
2456327.246334 0.994818 0.000357 16
2456327.266767 0.994028 0.000357 16
2456327.287200 0.994003 0.000357 16
2456327.307634 0.994266 0.000357 16
2456327.328067 0.994405 0.000357 16
2456327.348500 0.994270 0.000357 16
2456327.368933 0.995324 0.000357 16
2456327.389367 0.994734 0.000357 16
2456327.409800 0.994455 0.000357 16
2456327.430233 0.995034 0.000357 16
2456327.450667 0.995550 0.000357 16
2456327.471100 0.995185 0.000357 16
2456327.491533 0.994831 0.000357 16
2456327.511966 0.995266 0.000357 16
2456327.532400 0.995536 0.000357 16
2456327.552833 0.994988 0.000357 16
2456327.573266 0.995546 0.000357 16
2456327.593700 0.994782 0.000357 16
2456327.614133 0.995430 0.000357 16
2456327.634566 0.995444 0.000357 16
2456327.654999 0.994519 0.000357 16
2456327.675433 0.995295 0.000357 16
2456327.695866 0.995213 0.000357 16
2456327.716299 0.995428 0.000357 16
2456327.736733 0.995929 0.000357 16
2456327.757166 0.994587 0.000357 16
2456327.777599 0.996121 0.000357 16
2456327.798032 0.996220 0.000357 16
2456327.818466 0.996346 0.000357 16
2456327.838899 0.996805 0.000357 16
2456327.859332 0.996740 0.000357 16
2456327.879765 0.995587 0.000357 16
2456327.900199 0.996322 0.000357 16
2456327.920632 0.995989 0.000357 16
2456327.941065 0.995385 0.000357 16
2456327.961499 0.995830 0.000357 16
2456327.981932 0.996128 0.000357 16
2456328.002365 0.996308 0.000357 16
2456328.022798 0.996861 0.000357 16
2456328.043232 0.995631 0.000357 16
2456328.063665 0.996933 0.000357 16
2456328.084098 0.996644 0.000357 16
2456328.104532 0.996079 0.000357 16
2456328.124965 0.997183 0.000357 16
2456328.145398 0.996894 0.000357 16
2456328.165832 0.996247 0.000357 16
2456328.186265 0.997059 0.000357 16
2456328.206698 0.997124 0.000357 16
2456328.227131 0.996345 0.000357 16
2456328.247565 0.996672 0.000357 16
2456328.267998 0.996999 0.000357 16
2456328.288431 0.997758 0.000357 16
2456328.308865 0.996961 0.000357 16
2456328.329298 0.997245 0.000357 16
2456328.349731 0.997101 0.000357 16
2456328.370165 0.997430 0.000357 16
2456328.390598 0.997137 0.000357 16
2456328.411031 0.997510 0.000357 16
2456328.431464 0.998392 0.000357 16
2456328.451898 0.997073 0.000357 16
2456328.472331 0.997387 0.000357 16
2456328.492764 0.997920 0.000357 16
2456328.513198 0.997411 0.000357 16
2456328.533631 0.997320 0.000357 16
2456328.554064 0.998178 0.000357 16
2456328.574497 0.997862 0.000357 16
2456328.594931 0.997820 0.000357 16
2456328.615364 0.998050 0.000357 16
2456328.635797 0.997712 0.000357 16
2456328.656231 0.997318 0.000357 16
2456328.676664 0.998042 0.000357 16
2456328.697097 0.998354 0.000357 16
2456328.717530 0.997933 0.000357 16
2456328.737964 0.998527 0.000357 16
2456328.778830 0.997694 0.000357 16
2456328.799264 0.998176 0.000357 16
2456328.819697 0.998482 0.000357 16
2456328.840130 0.998465 0.000357 16
2456328.860564 0.998389 0.000357 16
2456328.880997 0.997686 0.000357 16
2456328.901430 0.998287 0.000357 16
2456328.921864 0.998637 0.000357 16
2456328.942297 0.998410 0.000357 16
2456328.962730 0.999062 0.000357 16
2456328.983164 0.999077 0.000357 16
2456329.003597 0.999011 0.000357 16
2456329.024030 0.998597 0.000357 16
2456329.044463 0.999754 0.000357 16
2456329.064897 0.999320 0.000357 16
2456329.085330 0.998782 0.000357 16
2456329.105763 0.999173 0.000357 16
2456329.126197 0.998924 0.000357 16
2456329.146630 0.999165 0.000357 16
2456329.167063 0.998874 0.000357 16
2456329.187496 0.999443 0.000357 16
2456329.207930 1.000729 0.000357 16
2456329.228363 0.999558 0.000357 16
2456329.248796 0.999965 0.000357 16
2456329.269230 0.999927 0.000357 16
2456329.289663 0.998726 0.000357 16
2456329.310096 1.000263 0.000357 16
2456329.330530 0.999938 0.000357 16
2456329.350963 1.000331 0.000357 16
2456329.371396 0.999775 0.000357 16
2456329.391830 1.000925 0.000357 16
2456329.412263 1.001325 0.000357 16
2456329.432696 1.000126 0.000357 16
2456329.453130 1.000495 0.000357 16
2456329.473563 0.999871 0.000357 16
2456329.493996 0.999524 0.000357 16
2456329.514429 1.000877 0.000357 16
2456329.534863 1.000107 0.000357 16
2456329.555296 1.000760 0.000357 16
2456329.575729 1.000721 0.000357 16
2456329.596163 1.000857 0.000357 16
2456329.616596 1.000356 0.000357 16
2456329.637029 1.001054 0.000357 16
2456329.657463 1.000404 0.000357 16
2456329.677896 1.000911 0.000357 16
2456329.698329 1.000970 0.000357 16
2456329.718763 1.000480 0.000357 16
2456329.739196 1.000654 0.000357 16
2456329.759629 1.000510 0.000357 16
2456329.780063 1.001100 0.000357 16
2456329.800496 1.000850 0.000357 16
2456329.820929 1.001260 0.000357 16
2456329.841362 1.000784 0.000357 16
2456329.861796 1.000943 0.000357 16
2456329.882229 1.001132 0.000357 16
2456329.902662 1.000968 0.000357 16
2456329.923096 1.000978 0.000357 16
2456329.943529 1.000705 0.000357 16
2456329.963962 1.000729 0.000357 16
2456329.984396 1.001336 0.000357 16
2456330.004829 1.001524 0.000357 16
2456330.025262 1.001051 0.000357 16
2456330.045696 1.000366 0.000357 16
2456330.066129 1.001190 0.000357 16
2456330.086562 1.001099 0.000357 16
2456330.106996 1.001115 0.000357 16
2456330.127429 1.001722 0.000357 16
2456330.147862 1.001527 0.000357 16
2456330.168296 1.000801 0.000357 16
2456330.188729 1.001891 0.000357 16
2456330.209162 1.001668 0.000357 16
2456330.229596 1.000916 0.000357 16
2456330.250029 1.002064 0.000357 16
2456330.270462 1.001644 0.000357 16
2456330.290896 1.002343 0.000357 16
2456330.311329 1.002431 0.000357 16
2456330.331762 1.001810 0.000357 16
2456330.352196 1.001914 0.000357 16
2456330.372629 1.001487 0.000357 16
2456330.393062 1.001213 0.000357 16
2456330.413496 1.002153 0.000357 16
2456330.433929 1.002261 0.000357 16
2456330.454362 1.002377 0.000357 16
2456330.474796 1.002277 0.000357 16
2456330.495229 1.002202 0.000357 16
2456330.515662 1.002171 0.000357 16
2456330.536096 1.002379 0.000357 16
2456330.556529 1.002390 0.000357 16
2456330.576962 1.002737 0.000357 16
2456330.597396 1.002483 0.000357 16
2456330.617829 1.002487 0.000357 16
2456330.638262 1.001891 0.000357 16
2456330.658696 1.002120 0.000357 16
2456330.679129 1.002296 0.000357 16
2456330.699562 1.003069 0.000357 16
2456330.719996 1.002025 0.000357 16
2456330.740429 1.002957 0.000357 16
2456330.760862 1.002903 0.000357 16
2456330.781296 1.002456 0.000357 16
2456330.801729 1.003221 0.000357 16
2456330.822162 1.002838 0.000357 16
2456330.842596 1.002331 0.000357 16
2456330.863029 1.003093 0.000357 16
2456330.883462 1.002531 0.000357 16
2456330.903895 1.002755 0.000357 16
2456330.924329 1.003735 0.000357 16
2456330.944762 1.001893 0.000357 16
2456330.965196 1.003482 0.000357 16
2456330.985629 1.002812 0.000357 16
2456331.006062 1.003445 0.000357 16
2456331.026496 1.002515 0.000357 16
2456331.108229 1.003049 0.000357 16
2456331.128662 1.003339 0.000357 16
2456331.149096 1.003390 0.000357 16
2456331.169529 1.003161 0.000357 16
2456331.189962 1.003383 0.000357 16
2456331.210396 1.003696 0.000357 16
2456331.230829 1.004112 0.000357 16
2456331.251262 1.003775 0.000357 16
2456331.271696 1.003884 0.000357 16
2456331.292129 1.004101 0.000357 16
2456331.312562 1.003611 0.000357 16
2456331.353429 1.003465 0.000357 16
2456331.373862 1.003968 0.000357 16
2456331.394296 1.004236 0.000357 16
2456331.414729 1.004204 0.000357 16
2456331.435162 1.003603 0.000357 16
2456331.455596 1.003596 0.000357 16
2456331.476029 1.003879 0.000357 16
2456331.496462 1.003712 0.000357 16
2456331.516896 1.002905 0.000357 16
2456331.537329 1.003991 0.000357 16
2456331.557762 1.003694 0.000357 16
2456331.578196 1.004087 0.000357 16
2456331.598629 1.004684 0.000357 16
2456331.700796 1.004401 0.000357 16
2456331.741663 1.004088 0.000357 16
2456331.762096 1.003557 0.000357 16
2456331.782529 1.004862 0.000358 16
2456331.802963 1.004387 0.000357 16
2456331.823396 1.004925 0.000357 16
2456331.843829 1.004741 0.000358 16
2456331.884696 1.004655 0.000357 16
2456331.905129 1.004681 0.000357 16
2456331.925563 1.004412 0.000357 16
2456331.945996 1.004978 0.000358 16
2456331.986863 1.005221 0.000358 16
2456332.007296 1.005082 0.000358 16
2456332.027730 1.005087 0.000358 16
2456332.048163 1.005115 0.000358 16
2456332.068596 1.005299 0.000358 16
2456332.089030 1.004484 0.000357 16
2456332.109463 1.006148 0.000358 16
2456332.129896 1.004659 0.000358 16
2456332.150330 1.004903 0.000358 16
2456332.170763 1.005441 0.000358 16
2456332.191196 1.005775 0.000358 16
2456332.211630 1.005745 0.000358 16
2456332.232063 1.005455 0.000358 16
2456332.252496 1.005189 0.000358 16
2456332.272930 1.005321 0.000358 16
2456332.293363 1.005082 0.000358 16
2456332.313796 1.005759 0.000358 16
2456332.334230 1.005660 0.000358 16
2456332.354663 1.006517 0.000358 16
2456332.375097 1.006013 0.000358 16
2456332.395530 1.005743 0.000358 16
2456332.415963 1.006184 0.000358 16
2456332.436397 1.006305 0.000358 16
2456332.456830 1.005879 0.000358 16
2456332.477263 1.006292 0.000358 16
2456332.497697 1.006869 0.000358 16
2456332.518130 1.005764 0.000358 16
2456332.538563 1.006340 0.000358 16
2456332.558997 1.005376 0.000358 16
2456332.579430 1.005927 0.000358 16
2456332.599864 1.006568 0.000358 16
2456332.620297 1.005843 0.000358 16
2456332.640730 1.006069 0.000358 16
2456332.661164 1.006462 0.000358 16
2456332.681597 1.005711 0.000358 16
2456332.702030 1.006191 0.000358 16
2456332.722464 1.006353 0.000358 16
2456332.742897 1.006362 0.000358 16
2456332.763330 1.006414 0.000358 16
2456332.783764 1.006061 0.000358 16
2456332.804197 1.005753 0.000358 16
2456332.824631 1.006816 0.000358 16
2456332.845064 1.006219 0.000358 16
2456332.865497 1.006157 0.000358 16
2456332.885931 1.006551 0.000358 16
2456332.906364 1.006306 0.000358 16
2456332.926797 1.005990 0.000358 16
2456332.947231 1.006765 0.000358 16
2456332.967664 1.006602 0.000358 16
2456332.988098 1.006229 0.000358 16
2456333.008531 1.007426 0.000358 16
2456333.028964 1.006441 0.000358 16
2456333.049398 1.006839 0.000358 16
2456333.069831 1.006884 0.000358 16
2456333.090264 1.007217 0.000358 16
2456333.110698 1.007511 0.000358 16
2456333.131131 1.006406 0.000358 16
2456333.151564 1.006500 0.000358 16
2456333.171998 1.006799 0.000358 16
2456333.192431 1.006787 0.000358 16
2456333.212865 1.006272 0.000358 16
2456333.233298 1.006429 0.000358 16
2456333.253731 1.007280 0.000358 16
2456333.274165 1.006932 0.000358 16
2456333.294598 1.006732 0.000358 16
2456333.315031 1.006626 0.000358 16
2456333.335465 1.006561 0.000358 16
2456333.355898 1.007022 0.000358 16
2456333.376332 1.006225 0.000358 16
2456333.396765 1.006870 0.000358 16
2456333.417198 1.007637 0.000358 16
2456333.437632 1.006653 0.000358 16
2456333.458065 1.008698 0.000358 16
2456333.478498 1.006961 0.000358 16
2456333.498932 1.006835 0.000358 16
2456333.519365 1.007240 0.000358 16
2456333.539799 1.006807 0.000358 16
2456333.560232 1.006721 0.000358 16
2456333.580665 1.007337 0.000358 16
2456333.601099 1.007647 0.000358 16
2456333.621532 1.006979 0.000358 16
2456333.641966 1.007672 0.000358 16
2456333.662399 1.007987 0.000358 16
2456333.682832 1.006692 0.000358 16
2456333.703266 1.007770 0.000358 16
2456333.723699 1.007525 0.000358 16
2456333.744132 1.007726 0.000358 16
2456333.764566 1.006252 0.000358 16
2456333.784999 1.007132 0.000358 16
2456333.805433 1.007470 0.000358 16
2456333.825866 1.007240 0.000358 16
2456333.846299 1.006399 0.000358 16
2456333.866733 1.006515 0.000358 16
2456333.887166 1.006829 0.000358 16
2456333.907600 1.006835 0.000358 16
2456333.928033 1.007777 0.000358 16
2456333.948466 1.007630 0.000358 16
2456333.968900 1.007537 0.000358 16
2456333.989333 1.006642 0.000358 16
2456334.009766 1.007303 0.000358 16
2456334.030200 1.007214 0.000358 16
2456334.050633 1.007874 0.000358 16
2456334.071067 1.007942 0.000358 16
2456334.091500 1.007367 0.000358 16
2456334.111933 1.007126 0.000358 16
2456334.132367 1.007112 0.000358 16
2456334.152800 1.008337 0.000358 16
2456334.173234 1.008045 0.000358 16
2456334.193667 1.007195 0.000358 16
2456334.214100 1.007831 0.000358 16
2456334.234534 1.007626 0.000358 16
2456334.254967 1.007487 0.000358 16
2456334.275400 1.008208 0.000358 16
2456334.295834 1.007638 0.000358 16
2456334.316267 1.007383 0.000358 16
2456334.336701 1.007522 0.000358 16
2456334.357134 1.007495 0.000358 16
2456334.377567 1.007849 0.000358 16
2456334.398001 1.007462 0.000358 16
2456334.418434 1.007494 0.000358 16
2456334.438868 1.007689 0.000358 16
2456334.459301 1.007923 0.000358 16
2456334.479734 1.008079 0.000358 16
2456334.500168 1.007091 0.000358 16
2456334.520601 1.007645 0.000358 16
2456334.541035 1.007724 0.000358 16
2456334.561468 1.006794 0.000358 16
2456334.581901 1.007645 0.000358 16
2456334.602335 1.006933 0.000358 16
2456334.622768 1.007866 0.000358 16
2456334.643202 1.007648 0.000358 16
2456334.663635 1.006978 0.000358 16
2456334.684068 1.007798 0.000358 16
2456334.724935 1.007420 0.000358 16
2456334.745369 1.008166 0.000358 16
2456334.765802 1.007332 0.000358 16
2456334.786235 1.007109 0.000358 16
2456334.806669 1.007625 0.000358 16
2456334.827102 1.007675 0.000358 16
2456334.847536 1.007857 0.000358 16
2456334.867969 1.007225 0.000358 16
2456334.888402 1.006924 0.000358 16
2456334.908836 1.007463 0.000358 16
2456334.929269 1.007648 0.000358 16
2456334.949703 1.006929 0.000358 16
2456334.970136 1.007356 0.000358 16
2456334.990569 1.007636 0.000358 16
2456335.011003 1.007678 0.000358 16
2456335.031436 1.007396 0.000358 16
2456335.051870 1.008428 0.000358 16
2456335.072303 1.007539 0.000358 16
2456335.092736 1.007672 0.000358 16
2456335.113170 1.008538 0.000358 16
2456335.133603 1.008157 0.000358 16
2456335.154037 1.008240 0.000358 16
2456335.174470 1.007566 0.000358 16
2456335.194903 1.007215 0.000358 16
2456335.215337 1.007796 0.000358 16
2456335.235770 1.008652 0.000358 16
2456335.256204 1.007740 0.000358 16
2456335.276637 1.008086 0.000358 16
2456335.297070 1.007464 0.000358 16
2456335.317504 1.007326 0.000358 16
2456335.337937 1.007546 0.000358 16
2456335.358371 1.007905 0.000358 16
2456335.378804 1.008200 0.000358 16
2456335.399238 1.007925 0.000358 16
2456335.419671 1.008253 0.000358 16
2456335.440104 1.008187 0.000358 16
2456335.460538 1.007975 0.000358 16
2456335.480971 1.007717 0.000358 16
2456335.501405 1.007809 0.000358 16
2456335.521838 1.007550 0.000358 16
2456335.542271 1.007129 0.000358 16
2456335.562705 1.007795 0.000358 16
2456335.583138 1.008495 0.000358 16
2456335.603572 1.008486 0.000358 16
2456335.624005 1.008106 0.000358 16
2456335.644438 1.009433 0.000358 16
2456335.664872 1.007377 0.000358 16
2456335.685305 1.007850 0.000358 16
2456335.705739 1.007390 0.000358 16
2456335.726172 1.007506 0.000358 16
2456335.746606 1.007600 0.000358 16
2456335.767039 1.008066 0.000358 16
2456335.787472 1.007445 0.000358 16
2456335.807906 1.008351 0.000358 16
2456335.828339 1.008152 0.000358 16
2456335.848773 1.008263 0.000358 16
2456335.869206 1.007599 0.000358 16
2456335.889639 1.007421 0.000358 16
2456335.910073 1.008021 0.000358 16
2456335.930506 1.008397 0.000358 16
2456335.950940 1.008124 0.000358 16
2456335.971373 1.006866 0.000358 16
2456335.991807 1.007939 0.000358 16
2456336.012240 1.007581 0.000358 16
2456336.032673 1.008110 0.000358 16
2456336.053107 1.007492 0.000358 16
2456336.073540 1.007278 0.000358 16
2456336.093974 1.007490 0.000358 16
2456336.114407 1.008068 0.000358 16
2456336.134841 1.007772 0.000358 16
2456336.155274 1.008501 0.000358 16
2456336.175707 1.007207 0.000358 16
2456336.196141 1.008555 0.000358 16
2456336.216574 1.007368 0.000358 16
2456336.237008 1.007509 0.000358 16
2456336.257441 1.007460 0.000358 16
2456336.277874 1.007745 0.000358 16
2456336.298308 1.007516 0.000358 16
2456336.318741 1.007738 0.000358 16
2456336.339175 1.007419 0.000358 16
2456336.359608 1.007241 0.000358 16
2456336.380042 1.007722 0.000358 16
2456336.400475 1.007684 0.000358 16
2456336.420908 1.007715 0.000358 16
2456336.441342 1.007818 0.000358 16
2456336.461775 1.008021 0.000358 16
2456336.482209 1.007898 0.000358 16
2456336.502642 1.008771 0.000358 16
2456336.523076 1.007568 0.000358 16
2456336.543509 1.007378 0.000358 16
2456336.563943 1.006801 0.000358 16
2456336.584376 1.007946 0.000358 16
2456336.604809 1.007288 0.000358 16
2456336.625243 1.007661 0.000358 16
2456336.645676 1.006852 0.000358 16
2456336.666110 1.007595 0.000358 16
2456336.686543 1.007527 0.000358 16
2456336.706976 1.008370 0.000358 16
2456336.727410 1.007521 0.000358 16
2456336.747843 1.007113 0.000358 16
2456336.768277 1.007647 0.000358 16
2456336.788710 1.007093 0.000358 16
2456336.809144 1.007127 0.000358 16
2456336.829577 1.007536 0.000358 16
2456336.850010 1.007682 0.000358 16
2456336.870444 1.006889 0.000358 16
2456336.890877 1.007813 0.000358 16
2456336.911311 1.007274 0.000358 16
2456336.931744 1.006439 0.000358 16
2456336.952178 1.007472 0.000358 16
2456336.972611 1.007046 0.000358 16
2456336.993044 1.006976 0.000358 16
2456337.013478 1.007551 0.000358 16
2456337.033911 1.006580 0.000358 16
2456337.054345 1.008179 0.000358 16
2456337.074778 1.007136 0.000358 16
2456337.095212 1.006994 0.000358 16
2456337.115645 1.006920 0.000358 16
2456337.136079 1.007066 0.000358 16
2456337.156512 1.007160 0.000358 16
2456337.176945 1.007232 0.000358 16
2456337.197379 1.007502 0.000358 16
2456337.217812 1.007502 0.000358 16
2456337.238246 1.006971 0.000358 16
2456337.258679 1.007092 0.000358 16
2456337.279113 1.007776 0.000358 16
2456337.299546 1.006185 0.000358 16
2456337.319980 1.006523 0.000358 16
2456337.340413 1.005944 0.000358 16
2456337.360847 1.007359 0.000358 16
2456337.381280 1.007237 0.000358 16
2456337.401713 1.006822 0.000358 16
2456337.422147 1.006984 0.000358 16
2456337.442580 1.006976 0.000358 16
2456337.463014 1.006798 0.000358 16
2456337.503881 1.007292 0.000358 16
2456337.524314 1.007236 0.000358 16
2456337.544747 1.006768 0.000358 16
2456337.565181 1.006904 0.000358 16
2456337.585614 1.006178 0.000358 16
2456337.606048 1.006203 0.000358 16
